Temperature	Date	Time
16	15/02/2022	05:28:02.979493
15	15/02/2022	05:38:03.255316
16	15/02/2022	05:48:03.612641
16	15/02/2022	05:58:03.870545
17	15/02/2022	06:08:04.145699
17	15/02/2022	06:18:04.412044
17	15/02/2022	06:28:04.769228
17	15/02/2022	06:38:05.084044
17	15/02/2022	06:48:05.441309
17	15/02/2022	06:58:05.798217
17	15/02/2022	07:08:06.152067
18	15/02/2022	07:18:06.444010
17	15/02/2022	07:28:06.801316
18	15/02/2022	07:38:07.158608
18	15/02/2022	07:48:07.427476
17	15/02/2022	07:58:07.784822
18	15/02/2022	08:08:08.057794
17	15/02/2022	08:18:08.414989
18	15/02/2022	08:28:08.772431
18	15/02/2022	08:38:09.129540
18	15/02/2022	08:48:09.486894
18	15/02/2022	08:58:09.758635
18	15/02/2022	09:08:10.034989
18	15/02/2022	09:18:10.392263
18	15/02/2022	09:28:10.658282
18	15/02/2022	09:38:11.015473
18	15/02/2022	09:48:11.277628
18	15/02/2022	09:58:11.634762
18	15/02/2022	10:08:11.963891
18	15/02/2022	10:18:12.321099
18	15/02/2022	10:28:12.678423
18	15/02/2022	10:38:12.946288
18	15/02/2022	10:48:13.211221
18	15/02/2022	10:58:13.478148
18	15/02/2022	11:08:13.739694
18	15/02/2022	11:18:14.015829
18	15/02/2022	11:28:14.274836
18	15/02/2022	11:38:14.632266
18	15/02/2022	11:48:14.898201
19	15/02/2022	11:58:15.255558
19	15/02/2022	12:08:15.514360
19	15/02/2022	12:18:15.871671
19	15/02/2022	12:28:16.204047
19	15/02/2022	12:38:16.561349
19	15/02/2022	12:48:16.837309
19	15/02/2022	12:58:17.106421
19	15/02/2022	13:08:17.378642
19	15/02/2022	13:18:17.643905
19	15/02/2022	13:28:18.001137
19	15/02/2022	13:38:18.265903
20	15/02/2022	13:48:18.528328
19	15/02/2022	13:58:18.799847
20	15/02/2022	14:08:19.090481
20	15/02/2022	14:18:19.447828
20	15/02/2022	14:28:19.805211
20	15/02/2022	14:38:20.068197
20	15/02/2022	14:48:20.326123
20	15/02/2022	14:58:20.681708
20	15/02/2022	15:08:21.039790
20	15/02/2022	15:18:21.397238
20	15/02/2022	15:28:21.657699
20	15/02/2022	15:38:21.924888
20	15/02/2022	15:48:22.282601
20	15/02/2022	15:58:22.640158
20	15/02/2022	16:08:22.997799
20	15/02/2022	16:18:23.355424
20	15/02/2022	16:28:23.631498
20	15/02/2022	16:38:23.989250
20	15/02/2022	16:48:24.346941
20	15/02/2022	16:58:24.704326
20	15/02/2022	17:08:25.061892
20	15/02/2022	17:18:25.419288
20	15/02/2022	17:28:25.776556
20	15/02/2022	17:38:26.041414
20	15/02/2022	17:48:26.398767
20	15/02/2022	17:58:26.756045
20	15/02/2022	18:08:27.016336
21	15/02/2022	18:18:27.323530
20	15/02/2022	18:28:27.584157
20	15/02/2022	18:38:27.941465
21	15/02/2022	18:48:28.208950
21	15/02/2022	18:58:28.566224
21	15/02/2022	19:08:28.923563
20	15/02/2022	19:18:29.280790
21	15/02/2022	19:28:29.547648
21	15/02/2022	19:38:29.816581
21	15/02/2022	19:48:30.124004
21	15/02/2022	19:58:30.481303
21	15/02/2022	20:08:30.838523
21	15/02/2022	20:18:31.195637
21	15/02/2022	20:28:31.483988
21	15/02/2022	20:38:31.841209
21	15/02/2022	20:48:32.198507
21	15/02/2022	20:58:32.555816
21	15/02/2022	21:08:32.844049
21	15/02/2022	21:18:33.201408
21	15/02/2022	21:28:33.468348
21	15/02/2022	21:38:33.825649
21	15/02/2022	21:48:34.182942
21	15/02/2022	21:58:34.523194
21	15/02/2022	22:08:34.780479
20	15/02/2022	22:18:35.050371
20	15/02/2022	22:28:35.309840
20	15/02/2022	22:38:35.664149
20	15/02/2022	22:48:36.021455
20	15/02/2022	22:58:36.378784
20	15/02/2022	23:08:36.736222
20	15/02/2022	23:18:37.021752
20	15/02/2022	23:28:37.378933
20	15/02/2022	23:38:37.736222
19	15/02/2022	23:48:38.001622
19	15/02/2022	23:58:38.358837
19	16/02/2022	00:08:38.622355
19	16/02/2022	00:18:38.885878
19	16/02/2022	00:28:39.243210
19	16/02/2022	00:38:39.600531
19	16/02/2022	00:48:39.957756
19	16/02/2022	00:58:40.315049
18	16/02/2022	01:08:40.581089
18	16/02/2022	01:18:43.111530
18	16/02/2022	01:28:43.468850
18	16/02/2022	01:38:43.826126
18	16/02/2022	01:48:44.183079
18	16/02/2022	01:58:44.523960
18	16/02/2022	02:08:44.881308
18	16/02/2022	02:18:45.238624
18	16/02/2022	02:28:45.498438
18	16/02/2022	02:38:45.855873
18	16/02/2022	02:48:46.213087
18	16/02/2022	02:58:46.475988
17	16/02/2022	03:08:46.833418
17	16/02/2022	03:18:47.091230
17	16/02/2022	03:28:47.448535
17	16/02/2022	03:38:47.805852
17	16/02/2022	03:48:48.163062
17	16/02/2022	03:58:48.520347
17	16/02/2022	04:08:48.877642
16	16/02/2022	04:18:49.234928
16	16/02/2022	04:28:49.592381
16	16/02/2022	04:38:49.855766
16	16/02/2022	04:48:50.212597
16	16/02/2022	04:58:50.569889
16	16/02/2022	05:08:50.829954
16	16/02/2022	05:18:51.187235
15	16/02/2022	05:28:51.448772
15	16/02/2022	05:38:51.716596
16	16/02/2022	05:48:52.073962
16	16/02/2022	05:58:52.430972
16	16/02/2022	06:08:52.764111
17	16/02/2022	06:18:53.029159
17	16/02/2022	06:28:53.386428
17	16/02/2022	06:38:53.657891
17	16/02/2022	06:48:53.933215
17	16/02/2022	06:58:54.203890
17	16/02/2022	07:08:54.561235
17	16/02/2022	07:18:54.918569
18	16/02/2022	07:28:55.192997
17	16/02/2022	07:38:55.550301
18	16/02/2022	07:48:55.907552
17	16/02/2022	07:58:56.168596
18	16/02/2022	08:08:56.525775
18	16/02/2022	08:18:56.802597
18	16/02/2022	08:28:57.072768
18	16/02/2022	08:38:57.347764
18	16/02/2022	08:48:57.704953
18	16/02/2022	08:58:57.981041
18	16/02/2022	09:08:58.338369
18	16/02/2022	09:18:58.695612
18	16/02/2022	09:28:59.052877
18	16/02/2022	09:38:59.312024
18	16/02/2022	09:48:59.669250
18	16/02/2022	09:59:00.026429
18	16/02/2022	10:09:00.362812
18	16/02/2022	10:19:00.638560
18	16/02/2022	10:29:00.910393
18	16/02/2022	10:39:01.257947
18	16/02/2022	10:49:01.528950
18	16/02/2022	10:59:01.886247
18	16/02/2022	11:09:02.146474
18	16/02/2022	11:19:02.503978
19	16/02/2022	11:29:02.861434
19	16/02/2022	11:39:03.124468
19	16/02/2022	11:49:03.481820
19	16/02/2022	11:59:03.839228
19	16/02/2022	12:09:04.103224
19	16/02/2022	12:19:04.460548
19	16/02/2022	12:29:04.818017
19	16/02/2022	12:39:05.093464
19	16/02/2022	12:49:05.359995
20	16/02/2022	12:59:05.717329
19	16/02/2022	13:09:06.074515
19	16/02/2022	13:19:06.431785
19	16/02/2022	13:29:06.690148
20	16/02/2022	13:39:06.999153
20	16/02/2022	13:49:07.356486
20	16/02/2022	13:59:07.625567
20	16/02/2022	14:09:07.982699
20	16/02/2022	14:19:08.256510
21	16/02/2022	14:29:08.517760
21	16/02/2022	14:39:08.875075
21	16/02/2022	14:49:09.143531
21	16/02/2022	14:59:09.484052
21	16/02/2022	15:09:09.841342
21	16/02/2022	15:19:10.198650
21	16/02/2022	15:29:10.469199
21	16/02/2022	15:39:10.809353
21	16/02/2022	15:49:11.166696
21	16/02/2022	15:59:11.523875
21	16/02/2022	16:09:11.792126
21	16/02/2022	16:19:12.149397
21	16/02/2022	16:29:12.506805
20	16/02/2022	16:39:12.787968
20	16/02/2022	16:49:13.145201
21	16/02/2022	16:59:13.414499
21	16/02/2022	17:09:13.771934
20	16/02/2022	17:19:14.033059
20	16/02/2022	17:29:14.390290
20	16/02/2022	17:39:14.747623
20	16/02/2022	17:49:15.058985
20	16/02/2022	17:59:15.316571
20	16/02/2022	18:09:15.589125
20	16/02/2022	18:19:15.946314
20	16/02/2022	18:29:16.210669
20	16/02/2022	18:39:16.567490
20	16/02/2022	18:49:16.924785
20	16/02/2022	18:59:17.282208
20	16/02/2022	19:09:17.639549
20	16/02/2022	19:19:17.915494
20	16/02/2022	19:29:18.184018
20	16/02/2022	19:39:18.541317
20	16/02/2022	19:49:18.812665
20	16/02/2022	19:59:19.164051
20	16/02/2022	20:09:19.424755
20	16/02/2022	20:19:19.781996
20	16/02/2022	20:29:20.048391
19	16/02/2022	20:39:20.405711
20	16/02/2022	20:49:20.763060
19	16/02/2022	20:59:21.120481
20	16/02/2022	21:09:21.477960
20	16/02/2022	21:19:21.735664
20	16/02/2022	21:29:22.093011
20	16/02/2022	21:39:22.451040
19	16/02/2022	21:49:22.809324
19	16/02/2022	21:59:23.163678
20	16/02/2022	22:09:23.520997
20	16/02/2022	22:19:23.786159
20	16/02/2022	22:29:24.143562
20	16/02/2022	22:39:24.463889
20	16/02/2022	22:49:24.727803
20	16/02/2022	22:59:25.085060
20	16/02/2022	23:09:25.442404
20	16/02/2022	23:19:25.715011
20	16/02/2022	23:29:26.043809
20	16/02/2022	23:39:26.401089
21	16/02/2022	23:49:26.758380
21	16/02/2022	23:59:27.115650
21	17/02/2022	00:09:27.403875
21	17/02/2022	00:19:27.673020
21	17/02/2022	00:29:27.935839
21	17/02/2022	00:39:28.205044
21	17/02/2022	00:49:33.081222
21	17/02/2022	00:59:33.356164
21	17/02/2022	01:09:33.713534
21	17/02/2022	01:19:34.070883
21	17/02/2022	01:29:34.428110
21	17/02/2022	01:39:34.784852
21	17/02/2022	01:49:35.057733
21	17/02/2022	01:59:35.415052
21	17/02/2022	02:09:35.772336
21	17/02/2022	02:19:36.034237
21	17/02/2022	02:29:36.297323
21	17/02/2022	02:39:36.654601
21	17/02/2022	02:49:39.262507
21	17/02/2022	02:59:39.619698
21	17/02/2022	03:09:39.977106
21	17/02/2022	03:19:40.253119
21	17/02/2022	03:29:40.524798
21	17/02/2022	03:39:40.882120
21	17/02/2022	03:49:41.239453
21	17/02/2022	03:59:41.500791
21	17/02/2022	04:09:41.803949
20	17/02/2022	04:19:42.084552
20	17/02/2022	04:29:42.441921
19	17/02/2022	04:39:42.799288
19	17/02/2022	04:49:43.156552
19	17/02/2022	04:59:43.473828
19	17/02/2022	05:09:43.831100
19	17/02/2022	05:19:44.188135
19	17/02/2022	05:29:44.523895
18	17/02/2022	05:39:44.881162
18	17/02/2022	05:49:45.202475
18	17/02/2022	05:59:45.559781
19	17/02/2022	06:09:45.883836
19	17/02/2022	06:19:46.241185
19	17/02/2022	06:29:46.598523
19	17/02/2022	06:39:46.860086
19	17/02/2022	06:49:47.217421
19	17/02/2022	06:59:47.484663
19	17/02/2022	07:09:47.842085
19	17/02/2022	07:19:48.199572
19	17/02/2022	07:29:48.556906
19	17/02/2022	07:39:48.914366
19	17/02/2022	07:49:49.271731
19	17/02/2022	07:59:49.628796
19	17/02/2022	08:09:49.964007
19	17/02/2022	08:19:50.234991
19	17/02/2022	08:29:50.592294
19	17/02/2022	08:39:50.949573
19	17/02/2022	08:49:51.306792
19	17/02/2022	08:59:51.589031
19	17/02/2022	09:09:51.946465
19	17/02/2022	09:19:52.303868
19	17/02/2022	09:29:52.661438
19	17/02/2022	09:39:53.002902
19	17/02/2022	09:49:53.360483
19	17/02/2022	09:59:53.633071
19	17/02/2022	10:09:53.921135
19	17/02/2022	10:19:54.278597
19	17/02/2022	10:29:54.636062
19	17/02/2022	10:39:54.993464
19	17/02/2022	10:49:55.350600
19	17/02/2022	10:59:57.966307
19	17/02/2022	11:09:58.241457
19	17/02/2022	11:19:58.598371
19	17/02/2022	11:29:58.955546
19	17/02/2022	11:39:59.212532
19	17/02/2022	11:49:59.570200
19	17/02/2022	11:59:59.927916
19	17/02/2022	12:10:00.285650
19	17/02/2022	12:20:00.643365
19	17/02/2022	12:30:00.911910
19	17/02/2022	12:40:01.269578
19	17/02/2022	12:50:01.626772
19	17/02/2022	13:00:01.897131
19	17/02/2022	13:10:04.513720
19	17/02/2022	13:20:04.824101
19	17/02/2022	13:30:05.091871
19	17/02/2022	13:40:05.448980
19	17/02/2022	13:50:05.803932
19	17/02/2022	14:00:06.144074
19	17/02/2022	14:10:06.501410
19	17/02/2022	14:20:06.839257
19	17/02/2022	14:30:07.163852
19	17/02/2022	14:40:07.439499
20	17/02/2022	14:50:07.714307
19	17/02/2022	15:00:07.983253
20	17/02/2022	15:10:08.340812
20	17/02/2022	15:20:08.649748
20	17/02/2022	15:30:09.007210
21	17/02/2022	15:40:09.364643
21	17/02/2022	15:50:09.672934
21	17/02/2022	16:00:09.963983
21	17/02/2022	16:10:10.321400
21	17/02/2022	16:20:10.678803
21	17/02/2022	16:30:11.036112
21	17/02/2022	16:40:11.323827
21	17/02/2022	16:50:11.588661
21	17/02/2022	17:00:11.945981
21	17/02/2022	17:10:12.303458
21	17/02/2022	17:20:12.660812
21	17/02/2022	17:30:13.018112
21	17/02/2022	17:40:13.375558
21	17/02/2022	17:50:13.733012
22	17/02/2022	18:00:16.302101
22	17/02/2022	18:10:16.659547
21	17/02/2022	18:20:17.016953
21	17/02/2022	18:30:17.374592
22	17/02/2022	18:40:17.732000
21	17/02/2022	18:50:18.089394
21	17/02/2022	19:00:18.446850
21	17/02/2022	19:10:18.763743
21	17/02/2022	19:20:19.121289
21	17/02/2022	19:30:19.478524
21	17/02/2022	19:40:19.787125
21	17/02/2022	19:50:20.129688
21	17/02/2022	20:00:20.423550
22	17/02/2022	20:10:20.683981
22	17/02/2022	20:20:21.041466
21	17/02/2022	20:30:21.398968
22	17/02/2022	20:40:21.756392
22	17/02/2022	20:50:22.033791
22	17/02/2022	21:00:22.329856
22	17/02/2022	21:10:22.683868
22	17/02/2022	21:20:23.020328
22	17/02/2022	21:30:23.353932
21	17/02/2022	21:40:23.711320
21	17/02/2022	21:50:24.064892
21	17/02/2022	22:00:24.320954
21	17/02/2022	22:10:24.678496
21	17/02/2022	22:20:25.035731
22	17/02/2022	22:30:25.393278
22	17/02/2022	22:40:25.723931
21	17/02/2022	22:50:26.081512
21	17/02/2022	23:00:26.438980
21	17/02/2022	23:10:26.700369
21	17/02/2022	23:20:29.262586
21	17/02/2022	23:30:29.621409
21	17/02/2022	23:40:29.979016
21	17/02/2022	23:50:32.594788
21	18/02/2022	00:00:32.951842
21	18/02/2022	00:10:33.309304
21	18/02/2022	00:20:33.666749
21	18/02/2022	00:30:34.023957
21	18/02/2022	00:40:34.369640
21	18/02/2022	00:50:36.942158
21	18/02/2022	01:00:37.299529
21	18/02/2022	01:10:37.657247
21	18/02/2022	01:20:38.014736
21	18/02/2022	01:30:38.372175
21	18/02/2022	01:40:38.729600
20	18/02/2022	01:50:39.086945
20	18/02/2022	02:00:39.403895
20	18/02/2022	02:10:39.761331
20	18/02/2022	02:20:40.118692
20	18/02/2022	02:30:40.476004
20	18/02/2022	02:40:40.833346
20	18/02/2022	02:50:41.176509
19	18/02/2022	03:00:41.436360
19	18/02/2022	03:10:41.723589
19	18/02/2022	03:20:42.000037
19	18/02/2022	03:30:42.357256
19	18/02/2022	03:40:42.714586
19	18/02/2022	03:50:42.990712
19	18/02/2022	04:00:43.348096
19	18/02/2022	04:10:43.705401
18	18/02/2022	04:20:43.964030
18	18/02/2022	04:30:46.579979
18	18/02/2022	04:40:46.937325
17	18/02/2022	04:50:47.294287
17	18/02/2022	05:00:47.651604
17	18/02/2022	05:10:48.008952
17	18/02/2022	05:20:48.366160
17	18/02/2022	05:30:48.683945
17	18/02/2022	05:40:49.041309
17	18/02/2022	05:50:49.308740
17	18/02/2022	06:00:49.643733
17	18/02/2022	06:10:50.001230
18	18/02/2022	06:20:50.358534
18	18/02/2022	06:30:50.683777
18	18/02/2022	06:40:51.041278
18	18/02/2022	06:50:51.398423
18	18/02/2022	07:00:51.658064
19	18/02/2022	07:10:54.220071
19	18/02/2022	07:20:54.533632
18	18/02/2022	07:30:54.843956
18	18/02/2022	07:40:57.459667
18	18/02/2022	07:50:57.762149
18	18/02/2022	08:00:58.119296
18	18/02/2022	08:10:58.476572
19	18/02/2022	08:20:58.833988
18	18/02/2022	08:31:01.449537
18	18/02/2022	08:41:01.716282
18	18/02/2022	08:51:01.989167
18	18/02/2022	09:01:02.254246
19	18/02/2022	09:11:02.611588
18	18/02/2022	09:21:02.968917
18	18/02/2022	09:31:03.326230
19	18/02/2022	09:41:03.587804
18	18/02/2022	09:51:03.852076
19	18/02/2022	10:01:04.209298
19	18/02/2022	10:11:04.566595
18	18/02/2022	10:21:04.923343
19	18/02/2022	10:31:05.280746
19	18/02/2022	10:41:05.637965
19	18/02/2022	10:51:05.995312
19	18/02/2022	11:01:06.270659
19	18/02/2022	11:11:06.628123
19	18/02/2022	11:21:06.985225
19	18/02/2022	11:31:07.342353
19	18/02/2022	11:41:07.699952
19	18/02/2022	11:51:08.057200
19	18/02/2022	12:01:08.315563
19	18/02/2022	12:11:08.594009
19	18/02/2022	12:21:08.951317
19	18/02/2022	12:31:09.263610
19	18/02/2022	12:41:09.527598
19	18/02/2022	12:51:09.883987
19	18/02/2022	13:01:10.241017
19	18/02/2022	13:11:10.598337
19	18/02/2022	13:21:10.955598
19	18/02/2022	13:31:11.243766
19	18/02/2022	13:41:11.601207
19	18/02/2022	13:51:11.874020
19	18/02/2022	14:01:12.231435
19	18/02/2022	14:11:12.588697
19	18/02/2022	14:21:12.945955
19	18/02/2022	14:31:13.303063
19	18/02/2022	14:41:13.660266
19	18/02/2022	14:51:13.962658
19	18/02/2022	15:01:14.319986
19	18/02/2022	15:11:16.935770
19	18/02/2022	15:21:17.293091
19	18/02/2022	15:31:17.650498
19	18/02/2022	15:41:18.007736
19	18/02/2022	15:51:18.365193
20	18/02/2022	16:01:20.981011
20	18/02/2022	16:11:21.338334
20	18/02/2022	16:21:21.695637
20	18/02/2022	16:31:22.043958
20	18/02/2022	16:41:22.401626
20	18/02/2022	16:51:22.707894
20	18/02/2022	17:01:23.063156
20	18/02/2022	17:11:23.343918
20	18/02/2022	17:21:23.608395
20	18/02/2022	17:31:23.881261
20	18/02/2022	17:41:24.145736
21	18/02/2022	17:51:24.502538
21	18/02/2022	18:01:24.858843
21	18/02/2022	18:11:25.217174
21	18/02/2022	18:21:25.573908
21	18/02/2022	18:31:25.923749
21	18/02/2022	18:41:26.204115
20	18/02/2022	18:51:26.566659
20	18/02/2022	19:01:26.923991
20	18/02/2022	19:11:27.183077
20	18/02/2022	19:21:27.540303
20	18/02/2022	19:31:27.897755
20	18/02/2022	19:41:28.179357
20	18/02/2022	19:51:28.536823
20	18/02/2022	20:01:28.894158
20	18/02/2022	20:11:29.251732
20	18/02/2022	20:21:29.609227
20	18/02/2022	20:31:29.868608
20	18/02/2022	20:41:30.225911
19	18/02/2022	20:51:30.488852
19	18/02/2022	21:01:30.848384
19	18/02/2022	21:11:31.205820
19	18/02/2022	21:21:31.563251
19	18/02/2022	21:31:31.836022
19	18/02/2022	21:41:32.113359
19	18/02/2022	21:51:32.470750
19	18/02/2022	22:01:32.814622
19	18/02/2022	22:11:33.083087
19	18/02/2022	22:21:33.439904
19	18/02/2022	22:31:33.699453
18	18/02/2022	22:41:33.962942
18	18/02/2022	22:51:34.319766
18	18/02/2022	23:01:34.676198
18	18/02/2022	23:11:35.032866
18	18/02/2022	23:21:35.389262
18	18/02/2022	23:31:35.729403
18	18/02/2022	23:41:36.086725
18	18/02/2022	23:51:36.443952
18	19/02/2022	00:01:36.801261
18	19/02/2022	00:11:37.158557
18	19/02/2022	00:21:37.515956
18	19/02/2022	00:31:37.871963
18	19/02/2022	00:41:38.229575
18	19/02/2022	00:51:38.497804
18	19/02/2022	01:01:38.780777
18	19/02/2022	01:11:39.138029
18	19/02/2022	01:21:39.409905
18	19/02/2022	01:31:39.767177
18	19/02/2022	01:41:40.124645
17	19/02/2022	01:51:40.393067
17	19/02/2022	02:01:40.665437
17	19/02/2022	02:11:41.023335
17	19/02/2022	02:21:41.380669
17	19/02/2022	02:31:41.738119
17	19/02/2022	02:41:42.095545
17	19/02/2022	02:51:42.421083
17	19/02/2022	03:01:42.778425
17	19/02/2022	03:11:43.135638
16	19/02/2022	03:21:45.751714
16	19/02/2022	03:31:46.109332
16	19/02/2022	03:41:46.466503
16	19/02/2022	03:51:49.082244
16	19/02/2022	04:01:49.439427
16	19/02/2022	04:11:49.732086
15	19/02/2022	04:21:50.090037
16	19/02/2022	04:31:50.347445
15	19/02/2022	04:41:50.683747
15	19/02/2022	04:51:50.960182
15	19/02/2022	05:01:51.317492
15	19/02/2022	05:11:51.674684
15	19/02/2022	05:21:51.949341
15	19/02/2022	05:31:52.294871
16	19/02/2022	05:41:52.652190
16	19/02/2022	05:51:52.918138
16	19/02/2022	06:01:53.275422
16	19/02/2022	06:11:53.564058
16	19/02/2022	06:21:53.921380
16	19/02/2022	06:31:54.278629
16	19/02/2022	06:41:54.635943
16	19/02/2022	06:51:54.923771
16	19/02/2022	07:01:55.278584
16	19/02/2022	07:11:55.635595
17	19/02/2022	07:21:55.907756
17	19/02/2022	07:31:56.265086
17	19/02/2022	07:41:56.542110
17	19/02/2022	07:51:56.811803
17	19/02/2022	08:01:57.169090
17	19/02/2022	08:11:57.438153
17	19/02/2022	08:21:57.734458
18	19/02/2022	08:31:58.001119
17	19/02/2022	08:41:58.358387
18	19/02/2022	08:51:58.715697
17	19/02/2022	09:01:59.072119
17	19/02/2022	09:11:59.429332
18	19/02/2022	09:21:59.786517
17	19/02/2022	09:32:00.143876
18	19/02/2022	09:42:00.443868
18	19/02/2022	09:52:00.801133
18	19/02/2022	10:02:01.157805
18	19/02/2022	10:12:01.515095
18	19/02/2022	10:22:01.804242
18	19/02/2022	10:32:02.137110
18	19/02/2022	10:42:02.494429
18	19/02/2022	10:52:02.761342
18	19/02/2022	11:02:03.118668
18	19/02/2022	11:12:03.475608
19	19/02/2022	11:22:03.833058
19	19/02/2022	11:32:04.190238
19	19/02/2022	11:42:04.523969
19	19/02/2022	11:52:04.881301
19	19/02/2022	12:02:05.238596
19	19/02/2022	12:12:05.515983
19	19/02/2022	12:22:05.779493
19	19/02/2022	12:32:06.136861
19	19/02/2022	12:42:06.494172
19	19/02/2022	12:52:06.769243
19	19/02/2022	13:02:09.384417
19	19/02/2022	13:12:09.741776
19	19/02/2022	13:22:10.002869
19	19/02/2022	13:32:10.267699
19	19/02/2022	13:42:10.624898
19	19/02/2022	13:52:10.982202
20	19/02/2022	14:02:11.339778
19	19/02/2022	14:12:11.697199
20	19/02/2022	14:22:12.043938
20	19/02/2022	14:32:12.401303
20	19/02/2022	14:42:12.758608
20	19/02/2022	14:52:13.115818
20	19/02/2022	15:02:13.404094
20	19/02/2022	15:12:13.761419
20	19/02/2022	15:22:16.377449
20	19/02/2022	15:32:16.734735
20	19/02/2022	15:42:17.092028
20	19/02/2022	15:52:17.449311
20	19/02/2022	16:02:20.064866
20	19/02/2022	16:12:20.422200
20	19/02/2022	16:22:20.683964
20	19/02/2022	16:32:21.041281
21	19/02/2022	16:42:21.398566
20	19/02/2022	16:52:21.723737
21	19/02/2022	17:02:21.997740
21	19/02/2022	17:12:22.264087
21	19/02/2022	17:22:22.526350
21	19/02/2022	17:32:22.883672
21	19/02/2022	17:42:23.240958
21	19/02/2022	17:52:23.598195
21	19/02/2022	18:02:23.955460
21	19/02/2022	18:12:26.543713
21	19/02/2022	18:22:26.900530
21	19/02/2022	18:32:27.257767
21	19/02/2022	18:42:27.614861
20	19/02/2022	18:52:27.972392
20	19/02/2022	19:02:28.329600
20	19/02/2022	19:12:28.683740
20	19/02/2022	19:22:29.004059
20	19/02/2022	19:32:29.272579
20	19/02/2022	19:42:29.629932
20	19/02/2022	19:52:29.987578
20	19/02/2022	20:02:30.254231
20	19/02/2022	20:12:30.611733
20	19/02/2022	20:22:30.969165
20	19/02/2022	20:32:31.323934
20	19/02/2022	20:42:31.589140
20	19/02/2022	20:52:31.849812
20	19/02/2022	21:02:32.207462
20	19/02/2022	21:12:32.564946
20	19/02/2022	21:22:32.921598
19	19/02/2022	21:32:33.278723
20	19/02/2022	21:42:33.636434
20	19/02/2022	21:52:33.993798
19	19/02/2022	22:02:34.351123
19	19/02/2022	22:12:34.708624
19	19/02/2022	22:22:34.977916
19	19/02/2022	22:32:35.239486
19	19/02/2022	22:42:35.587315
19	19/02/2022	22:52:35.883949
19	19/02/2022	23:02:36.241262
19	19/02/2022	23:12:36.598597
19	19/02/2022	23:22:36.916614
19	19/02/2022	23:32:37.243885
19	19/02/2022	23:42:37.601415
19	19/02/2022	23:52:37.958847
19	20/02/2022	00:02:38.315573
19	20/02/2022	00:12:38.603902
19	20/02/2022	00:22:38.872431
19	20/02/2022	00:32:39.144864
19	20/02/2022	00:42:39.502326
19	20/02/2022	00:52:39.859076
18	20/02/2022	01:02:40.216378
18	20/02/2022	01:12:40.482035
18	20/02/2022	01:22:40.746747
18	20/02/2022	01:32:41.104205
18	20/02/2022	01:42:41.403883
18	20/02/2022	01:52:41.669969
18	20/02/2022	02:02:42.027636
18	20/02/2022	02:12:42.287735
18	20/02/2022	02:22:42.586255
18	20/02/2022	02:32:42.943733
18	20/02/2022	02:42:43.301264
18	20/02/2022	02:52:43.634543
18	20/02/2022	03:02:43.991960
18	20/02/2022	03:12:44.349364
18	20/02/2022	03:22:44.611859
18	20/02/2022	03:32:44.969877
18	20/02/2022	03:42:45.327392
18	20/02/2022	03:52:45.586179
18	20/02/2022	04:02:45.943656
18	20/02/2022	04:12:46.232362
17	20/02/2022	04:22:48.848055
17	20/02/2022	04:32:49.204268
17	20/02/2022	04:42:49.561635
17	20/02/2022	04:52:49.902358
17	20/02/2022	05:02:50.259679
17	20/02/2022	05:12:50.617015
17	20/02/2022	05:22:50.874329
17	20/02/2022	05:32:51.231287
17	20/02/2022	05:42:51.588512
17	20/02/2022	05:52:51.847915
17	20/02/2022	06:02:52.203944
17	20/02/2022	06:12:52.468615
17	20/02/2022	06:22:52.729670
17	20/02/2022	06:32:53.083924
16	20/02/2022	06:42:53.441118
17	20/02/2022	06:52:53.705561
17	20/02/2022	07:02:53.981609
17	20/02/2022	07:12:54.338865
17	20/02/2022	07:22:54.696205
17	20/02/2022	07:32:55.053445
17	20/02/2022	07:42:55.323931
17	20/02/2022	07:52:55.643879
17	20/02/2022	08:02:55.903318
17	20/02/2022	08:12:56.260449
17	20/02/2022	08:22:56.617701
17	20/02/2022	08:32:56.876150
18	20/02/2022	08:42:57.233426
17	20/02/2022	08:52:57.505001
17	20/02/2022	09:02:57.804011
17	20/02/2022	09:12:58.123554
17	20/02/2022	09:22:58.480878
17	20/02/2022	09:32:58.838220
17	20/02/2022	09:42:59.195514
17	20/02/2022	09:52:59.552880
17	20/02/2022	10:02:59.910140
18	20/02/2022	10:13:00.176012
18	20/02/2022	10:23:00.447045
17	20/02/2022	10:33:00.764103
18	20/02/2022	10:43:01.121603
18	20/02/2022	10:53:01.478949
18	20/02/2022	11:03:01.835756
18	20/02/2022	11:13:02.099926
18	20/02/2022	11:23:02.457366
18	20/02/2022	11:33:02.814583
18	20/02/2022	11:43:03.171906
18	20/02/2022	11:53:03.529257
18	20/02/2022	12:03:03.886423
18	20/02/2022	12:13:04.243824
18	20/02/2022	12:23:04.515515
18	20/02/2022	12:33:04.872875
18	20/02/2022	12:43:05.230179
18	20/02/2022	12:53:05.490848
18	20/02/2022	13:03:05.748552
18	20/02/2022	13:13:06.105893
18	20/02/2022	13:23:06.463395
19	20/02/2022	13:33:06.740030
19	20/02/2022	13:43:07.097388
19	20/02/2022	13:53:07.454740
19	20/02/2022	14:03:07.723866
19	20/02/2022	14:13:07.985912
19	20/02/2022	14:23:08.343240
19	20/02/2022	14:33:08.602861
19	20/02/2022	14:43:08.960212
19	20/02/2022	14:53:09.317535
